customer_id,customer_name,age,age_group,gender,location,subscription_status,payment_method,frequency_of_purchases
1683,Dean Donovan,30,Adult,Female,Ohio,Yes,Debit Card,Quarterly
1684,Jennifer Hernandez,57,Senior,Female,Illinois,Yes,Bank Transfer,Annually
1685,James Whitaker,59,Senior,Female,Florida,Yes,PayPal,Monthly
1686,Mr. Michael Scott PhD,26,Adult,Male,Ohio,Yes,Bank Transfer,Annually
1687,Maria Henry,67,Senior,Female,California,No,Credit Card,Monthly
1688,Robert Jackson,44,Middle-aged,Male,California,Yes,Debit Card,Quarterly
1689,Katherine Stark,19,Young Adult,Male,New York,Yes,PayPal,Bi-Weekly
1690,Maria Brown,22,Young Adult,Female,Florida,No,Debit Card,Quarterly
1691,Ryan Landry,46,Middle-aged,Female,Georgia,No,Bank Transfer,Annually
1692,Pamela Gutierrez,54,Middle-aged,Male,California,No,PayPal,Annually
1693,Crystal Mann,55,Middle-aged,Female,Texas,No,Cash,Quarterly
1694,Jonathan Brooks,36,Adult,Female,Michigan,No,PayPal,Bi-Weekly
1695,Mary Jensen,25,Young Adult,Female,Florida,No,PayPal,Monthly
1696,Mr. Aaron Arnold,65,Senior,Male,North Carolina,No,PayPal,Annually
1697,Joseph Hill,62,Senior,Male,Georgia,No,Venmo,Annually
1698,Alicia Li,18,Young Adult,Male,New York,No,PayPal,Quarterly
1699,Renee Browning,39,Adult,Female,New York,Yes,Cash,Monthly
1700,Brent Hernandez,69,Senior,Female,Pennsylvania,No,Credit Card,Monthly
1701,Joseph Ochoa,34,Adult,Female,California,No,Cash,Annually
1702,James Watson,24,Young Adult,Female,Ohio,No,Credit Card,Monthly
1703,Karl Branch,42,Middle-aged,Male,Texas,No,Bank Transfer,Quarterly
1704,Michael Abbott,62,Senior,Male,Georgia,Yes,Venmo,Bi-Weekly
1705,Shannon Malone,21,Young Adult,Female,California,Yes,Venmo,Weekly
1706,James Tran,53,Middle-aged,Male,Florida,Yes,Venmo,Bi-Weekly
1707,Adam Jackson,23,Young Adult,Male,Ohio,No,Credit Card,Quarterly
1708,Mr. Richard Knight PhD,48,Middle-aged,Male,California,No,Cash,Bi-Weekly
1709,Joseph Williams,36,Adult,Male,California,Yes,Debit Card,Weekly
1710,Sean Clay,61,Senior,Female,California,Yes,Venmo,Bi-Weekly
1711,Anthony Jones,56,Senior,Female,Pennsylvania,No,Credit Card,Annually
1712,Stephanie Elliott,44,Middle-aged,Female,Pennsylvania,No,Bank Transfer,Quarterly
1713,Timothy Edwards,27,Adult,Male,Illinois,No,Cash,Monthly
1714,Laurie Goodwin,43,Middle-aged,Male,Texas,Yes,Venmo,Annually
1715,Jennifer Jones,36,Adult,Female,Ohio,Yes,PayPal,Annually
1716,David Davenport,56,Senior,Female,Texas,Yes,Cash,Weekly
1717,Steven Rivera,20,Young Adult,Male,Texas,Yes,Credit Card,Bi-Weekly
1718,Brenda Hinton,62,Senior,Female,California,No,Debit Card,Quarterly
1719,Kathryn Mccann,30,Adult,Female,North Carolina,Yes,Debit Card,Weekly
1720,Jeffrey Roberson,67,Senior,Female,Michigan,Yes,Debit Card,Weekly
1721,Randy Friedman,45,Middle-aged,Female,New York,Yes,PayPal,Bi-Weekly
1722,Raymond Johnson,37,Adult,Female,Michigan,No,Cash,Quarterly
1723,Willie Henry,45,Middle-aged,Female,Texas,No,Venmo,Annually
1724,Todd Reynolds,25,Young Adult,Male,Georgia,Yes,Cash,Quarterly
1725,Mary Miller,58,Senior,Female,Pennsylvania,No,Debit Card,Weekly
1726,Rebecca Marquez,56,Senior,Female,Florida,No,PayPal,Weekly
1727,Christian Dawson,18,Young Adult,Male,Texas,No,Bank Transfer,Monthly
1728,Nancy Stewart,20,Young Adult,Female,Ohio,Yes,Debit Card,Bi-Weekly
1729,Aaron Parker,30,Adult,Female,Michigan,Yes,Credit Card,Monthly
1730,Derrick Anderson,45,Middle-aged,Male,Georgia,No,Cash,Weekly
1731,Jerry Peters,66,Senior,Female,Florida,No,PayPal,Annually
1732,Alexander Gomez,42,Middle-aged,Female,California,No,Bank Transfer,Weekly
1733,Kyle Nguyen,50,Middle-aged,Male,California,No,Debit Card,Quarterly
1734,Edgar Hughes,55,Middle-aged,Male,Texas,Yes,PayPal,Quarterly
1735,Steven Stein,23,Young Adult,Female,California,No,Bank Transfer,Annually
1736,Laura Jackson,61,Senior,Male,Michigan,No,Credit Card,Annually
1737,Charles Turner,62,Senior,Female,Ohio,No,Credit Card,Monthly
1738,Arthur Hamilton MD,49,Middle-aged,Male,Pennsylvania,Yes,Cash,Annually
1739,Mr. David Wright,62,Senior,Male,Ohio,Yes,PayPal,Weekly
1740,Linda Gonzalez,64,Senior,Male,Pennsylvania,Yes,Debit Card,Bi-Weekly
1741,Eric Rush,38,Adult,Male,Texas,No,Debit Card,Quarterly
1742,Manuel Brock,33,Adult,Male,Florida,No,Venmo,Quarterly
1743,George Ochoa,38,Adult,Male,Illinois,Yes,Debit Card,Weekly
1744,Valerie Taylor,28,Adult,Female,California,No,Cash,Bi-Weekly
1745,Travis Harris,54,Middle-aged,Female,Florida,Yes,Credit Card,Annually
1746,Vincent Novak,53,Middle-aged,Female,North Carolina,No,Debit Card,Monthly
1747,Michael Henry,52,Middle-aged,Male,Michigan,No,Venmo,Bi-Weekly
1748,Dana Bennett,36,Adult,Female,Michigan,Yes,Cash,Weekly
1749,Jenna Wilson,37,Adult,Male,Michigan,Yes,Bank Transfer,Annually
1750,Leslie Gardner,35,Adult,Female,Illinois,Yes,Cash,Annually
1751,Krista Benton,64,Senior,Female,New York,Yes,Cash,Annually
1752,Michael Gonzales,58,Senior,Male,Illinois,No,Cash,Bi-Weekly
1753,Michael Fuentes,66,Senior,Male,Florida,No,Cash,Annually
1754,Jennifer Porter,31,Adult,Male,North Carolina,Yes,Cash,Bi-Weekly
1755,Dana Hopkins,32,Adult,Female,Michigan,No,Credit Card,Weekly
1756,Rachel Jones,48,Middle-aged,Female,North Carolina,No,Credit Card,Monthly
1757,Karen Morales DDS,18,Young Adult,Female,Florida,No,Venmo,Bi-Weekly
1758,Melissa Stephens,20,Young Adult,Female,Ohio,No,Debit Card,Weekly
1759,Heather Woodard,33,Adult,Male,Illinois,Yes,Bank Transfer,Bi-Weekly
1760,Margaret Miller,40,Adult,Female,New York,Yes,PayPal,Weekly
1761,Mary Kelly,28,Adult,Female,Florida,No,Credit Card,Monthly
1762,Amanda Terrell,29,Adult,Female,Georgia,No,PayPal,Quarterly
1763,Jennifer Goodwin,27,Adult,Female,Ohio,No,Venmo,Monthly
1764,Jessica Smith,49,Middle-aged,Female,California,Yes,Debit Card,Quarterly
1765,Jorge Stone,33,Adult,Male,Florida,Yes,Credit Card,Quarterly
1766,Laura Griffin,25,Young Adult,Male,Georgia,No,Bank Transfer,Annually
1767,Raymond Chapman,55,Middle-aged,Female,Michigan,No,Credit Card,Bi-Weekly
1768,Haley Johnson,29,Adult,Female,California,No,Bank Transfer,Annually
1769,Jason Nixon,41,Middle-aged,Male,North Carolina,Yes,Bank Transfer,Weekly
1770,Todd Thomas,45,Middle-aged,Female,New York,No,Debit Card,Weekly
1771,Jesse Clark,25,Young Adult,Female,Pennsylvania,No,Debit Card,Weekly
1772,Mr. Jeffrey Horton,45,Middle-aged,Male,Pennsylvania,Yes,Bank Transfer,Annually
1773,Eric Patrick,53,Middle-aged,Female,Texas,Yes,PayPal,Monthly
1774,Samuel Wong,43,Middle-aged,Female,Ohio,Yes,PayPal,Annually
1775,Carly Riggs,25,Young Adult,Female,Michigan,Yes,Debit Card,Annually
1776,Christopher Moore,67,Senior,Female,Ohio,Yes,Credit Card,Monthly
1777,Tina Hall,45,Middle-aged,Female,Pennsylvania,No,Cash,Monthly
1778,Cody Davidson,45,Middle-aged,Female,North Carolina,No,Venmo,Monthly
1779,Allen Mendez,54,Middle-aged,Male,Texas,No,Venmo,Bi-Weekly
1780,Kevin Price,58,Senior,Female,Georgia,Yes,PayPal,Annually
1781,Christine Goodwin,53,Middle-aged,Female,California,No,Debit Card,Bi-Weekly
1782,Amy Garcia,44,Middle-aged,Female,New York,Yes,Credit Card,Quarterly
1783,Chelsea Nguyen,34,Adult,Male,Michigan,No,Credit Card,Quarterly
1784,Dennis Huffman,26,Adult,Female,California,Yes,PayPal,Annually
1785,Margaret Harper,50,Middle-aged,Male,New York,Yes,PayPal,Weekly
1786,Laurie Bailey,37,Adult,Female,Illinois,No,Cash,Monthly
1787,Lisa Cervantes,30,Adult,Male,Florida,No,Bank Transfer,Bi-Weekly
1788,Elizabeth Mendez,45,Middle-aged,Female,New York,Yes,Venmo,Quarterly
1789,Cesar Wilson,65,Senior,Female,New York,No,Venmo,Annually
1790,Clayton Steele,46,Middle-aged,Female,Ohio,No,Venmo,Weekly
1791,Jennifer Taylor,30,Adult,Female,North Carolina,No,PayPal,Annually
1792,Cody Reid,63,Senior,Male,Illinois,No,Cash,Weekly
1793,Maria Cooke,52,Middle-aged,Male,North Carolina,No,Bank Transfer,Annually
1794,Katherine Taylor,23,Young Adult,Female,Ohio,No,Debit Card,Monthly
1795,Jerry Brown,35,Adult,Female,Ohio,Yes,PayPal,Monthly
1796,Adam Taylor,68,Senior,Male,Ohio,No,Cash,Weekly
1797,Tracey Wagner,22,Young Adult,Male,California,No,PayPal,Annually
1798,Michael Perry PhD,64,Senior,Male,North Carolina,No,Debit Card,Monthly
1799,Bradley Johnson DDS,42,Middle-aged,Male,North Carolina,Yes,Debit Card,Annually
1800,Donald Medina,19,Young Adult,Male,Michigan,No,Cash,Annually
1801,Jim Newton,27,Adult,Male,Texas,Yes,Credit Card,Monthly
1802,Krista Wilson,47,Middle-aged,Male,Illinois,Yes,Debit Card,Quarterly
1803,Reginald Morrow,67,Senior,Male,California,No,Debit Card,Quarterly
1804,Rodney Williams,62,Senior,Male,Illinois,No,Bank Transfer,Annually
1805,Kimberly Fritz,22,Young Adult,Female,California,No,Debit Card,Quarterly
1806,Ronald Potter,50,Middle-aged,Female,North Carolina,Yes,Debit Card,Bi-Weekly
1807,Zachary Cole,18,Young Adult,Female,Florida,No,Bank Transfer,Monthly
1808,Robert Gonzales,35,Adult,Male,Texas,Yes,Credit Card,Quarterly
1809,Patricia Young PhD,49,Middle-aged,Male,North Carolina,No,Venmo,Quarterly
1810,Heather Page,64,Senior,Male,Pennsylvania,No,Venmo,Annually
1811,Carol Taylor,66,Senior,Male,Ohio,No,Debit Card,Weekly
1812,Daniel Brown,28,Adult,Female,Michigan,Yes,Credit Card,Quarterly
1813,Douglas Ryan,38,Adult,Female,California,Yes,PayPal,Weekly
1814,Michael Roberts,43,Middle-aged,Female,Illinois,No,Bank Transfer,Monthly
1815,Scott Duke,42,Middle-aged,Male,Ohio,Yes,Bank Transfer,Weekly
1816,Anna Estes,39,Adult,Female,Florida,Yes,Credit Card,Quarterly
1817,Tamara Riddle,44,Middle-aged,Female,New York,No,Cash,Bi-Weekly
1818,Beth Cline,66,Senior,Female,Florida,Yes,Bank Transfer,Bi-Weekly
1819,Michael Poole,30,Adult,Male,California,No,PayPal,Monthly
1820,Megan Burns,50,Middle-aged,Male,Ohio,No,Venmo,Quarterly
1821,Debra Perry,51,Middle-aged,Male,California,No,Venmo,Monthly
1822,Mark Beard,58,Senior,Male,Georgia,No,Credit Card,Annually
1823,Jose Ramirez,52,Middle-aged,Male,Michigan,No,Venmo,Annually
1824,Jackie Clements,18,Young Adult,Female,Michigan,No,Credit Card,Weekly
1825,Aaron Schroeder,38,Adult,Male,New York,No,Bank Transfer,Monthly
1826,Monica Ellis,65,Senior,Male,Illinois,No,Credit Card,Bi-Weekly
1827,Heather Brown,23,Young Adult,Female,Texas,Yes,Bank Transfer,Monthly
1828,Claudia Jordan,45,Middle-aged,Female,California,Yes,Credit Card,Weekly
1829,Derrick Clayton,34,Adult,Male,New York,Yes,Credit Card,Quarterly
1830,Kenneth Knight,22,Young Adult,Female,Texas,No,Bank Transfer,Monthly
1831,Mr. Michael Williams,48,Middle-aged,Male,New York,No,Credit Card,Weekly
1832,Richard Stevens,22,Young Adult,Male,Texas,No,Cash,Annually
1833,Scott Alexander,55,Middle-aged,Female,Georgia,No,Cash,Bi-Weekly
1834,Tyler Harris,20,Young Adult,Male,Pennsylvania,No,Cash,Quarterly
1835,Bonnie Santos,40,Adult,Female,North Carolina,No,Credit Card,Monthly
1836,Timothy Hill,54,Middle-aged,Female,North Carolina,No,Venmo,Monthly
1837,Danielle Watson,54,Middle-aged,Female,Illinois,No,PayPal,Bi-Weekly
1838,Carol Sanders,27,Adult,Female,Texas,Yes,Cash,Annually
1839,Michael Young,27,Adult,Male,Pennsylvania,Yes,Bank Transfer,Monthly
1840,Michele Smith,36,Adult,Female,Texas,No,Debit Card,Bi-Weekly
1841,Casey Perez,34,Adult,Female,Illinois,Yes,Debit Card,Bi-Weekly
1842,Alexandra Dominguez,38,Adult,Male,California,No,Bank Transfer,Quarterly
1843,Virginia Henderson,31,Adult,Male,New York,No,Bank Transfer,Bi-Weekly
1844,Benjamin Reyes,26,Adult,Female,Pennsylvania,No,Bank Transfer,Bi-Weekly
1845,Ashley Edwards,63,Senior,Male,Ohio,No,Credit Card,Bi-Weekly
1846,Breanna Ayala,18,Young Adult,Female,Illinois,No,PayPal,Monthly
1847,Brandi Haney,68,Senior,Female,North Carolina,No,Cash,Bi-Weekly
1848,Joseph Smith,62,Senior,Male,California,Yes,Bank Transfer,Bi-Weekly
1849,Jessica Bowen,30,Adult,Male,Illinois,No,Credit Card,Bi-Weekly
1850,Brittany Jenkins,21,Young Adult,Female,Michigan,No,Bank Transfer,Bi-Weekly
1851,Shannon Miller,18,Young Adult,Female,California,No,Venmo,Annually
1852,Paul Lawrence,66,Senior,Male,Georgia,Yes,PayPal,Monthly
1853,Victor Edwards,57,Senior,Male,Georgia,Yes,Venmo,Bi-Weekly
1854,Donald Miller,49,Middle-aged,Female,North Carolina,No,Venmo,Weekly
1855,Lindsay Lawson,51,Middle-aged,Female,Pennsylvania,No,Bank Transfer,Weekly
1856,Melissa Abbott,45,Middle-aged,Female,New York,No,Debit Card,Weekly
1857,Elizabeth Holmes,48,Middle-aged,Male,Georgia,No,Cash,Quarterly
1858,Nicole Phillips,25,Young Adult,Female,Michigan,Yes,Credit Card,Annually
1859,Steven Blevins,56,Senior,Male,Texas,Yes,Venmo,Weekly
1860,Brian Porter MD,43,Middle-aged,Male,Pennsylvania,No,Bank Transfer,Annually
1861,Vanessa Hatfield,51,Middle-aged,Male,Texas,No,Venmo,Weekly
1862,Bonnie Valencia,20,Young Adult,Female,Illinois,No,Credit Card,Quarterly
1863,Holly Vega,67,Senior,Female,California,No,PayPal,Monthly
1864,Tiffany Townsend,29,Adult,Male,Michigan,No,Credit Card,Annually
1865,Austin Baker,18,Young Adult,Male,California,Yes,Credit Card,Monthly
1866,Antonio Mccormick,61,Senior,Female,Florida,No,Cash,Quarterly
1867,Lori Mason,22,Young Adult,Female,North Carolina,Yes,Debit Card,Annually
1868,Michael Miller,47,Middle-aged,Male,New York,No,Venmo,Monthly
1869,Lisa Ramirez,47,Middle-aged,Female,New York,Yes,Debit Card,Quarterly
1870,Jorge Harris,34,Adult,Female,New York,Yes,PayPal,Bi-Weekly
1871,Kimberly Myers,65,Senior,Female,Florida,No,Venmo,Annually
1872,Sandra Becker,64,Senior,Female,New York,No,Debit Card,Monthly
1873,Michael Blair,40,Adult,Male,Georgia,Yes,PayPal,Quarterly
1874,Amy Miller,32,Adult,Female,Pennsylvania,Yes,Bank Transfer,Bi-Weekly
1875,Jesse Lynch,54,Middle-aged,Female,Ohio,No,Cash,Annually
1876,Patrick Yang,38,Adult,Male,Texas,No,PayPal,Bi-Weekly
1877,Michael Miles,31,Adult,Male,Texas,Yes,Debit Card,Weekly
1878,Troy Mills,19,Young Adult,Male,New York,No,Credit Card,Annually
1879,Michelle Jackson,28,Adult,Female,North Carolina,Yes,Venmo,Quarterly
1880,Richard Adams,68,Senior,Female,Ohio,No,Cash,Quarterly
1881,Patricia Johnson,56,Senior,Male,Florida,Yes,Debit Card,Annually
1882,Denise Brown,55,Middle-aged,Female,Pennsylvania,Yes,Bank Transfer,Weekly
1883,Laura Jones,51,Middle-aged,Female,Florida,Yes,Cash,Annually
1884,Ian Porter,55,Middle-aged,Male,Ohio,No,PayPal,Monthly
1885,Holly Scott,67,Senior,Female,Pennsylvania,No,Debit Card,Quarterly
1886,Kenneth Sharp,51,Middle-aged,Female,Illinois,No,Credit Card,Bi-Weekly
1887,Jordan Williams,35,Adult,Male,California,Yes,Credit Card,Quarterly
1888,Dana Ruiz,47,Middle-aged,Male,Michigan,No,Bank Transfer,Weekly
1889,Chris Velazquez,32,Adult,Male,Pennsylvania,Yes,Credit Card,Annually
1890,Kristen Sloan,44,Middle-aged,Female,California,Yes,Credit Card,Quarterly
1891,Jennifer Morris,68,Senior,Male,North Carolina,No,Venmo,Monthly
1892,Nathan Nelson,51,Middle-aged,Female,New York,No,Bank Transfer,Weekly
1893,Jake Shaw,69,Senior,Female,Texas,Yes,Cash,Weekly
1894,Cassie Brock,55,Middle-aged,Female,Florida,No,Debit Card,Bi-Weekly
1895,Dr. Andrea Marshall,50,Middle-aged,Female,North Carolina,Yes,Credit Card,Quarterly
1896,Ryan Murphy,41,Middle-aged,Male,New York,Yes,Venmo,Annually
1897,Aimee Gonzalez,32,Adult,Male,Ohio,Yes,Credit Card,Weekly
1898,Elizabeth Dean,47,Middle-aged,Male,California,Yes,Bank Transfer,Monthly
1899,Kevin Snyder,59,Senior,Female,Georgia,No,Bank Transfer,Monthly
1900,Christie Mccullough,68,Senior,Female,Illinois,No,Credit Card,Annually
1901,Danielle Smith,34,Adult,Male,Illinois,No,PayPal,Monthly
1902,David Reed,22,Young Adult,Male,Pennsylvania,Yes,Bank Transfer,Bi-Weekly
1903,Sherry Tapia,46,Middle-aged,Male,California,No,Debit Card,Annually
1904,Matthew Sweeney,21,Young Adult,Male,North Carolina,No,Cash,Monthly
1905,Ashley Moreno,27,Adult,Male,Georgia,Yes,PayPal,Bi-Weekly
1906,Johnathan Brown,34,Adult,Male,New York,Yes,PayPal,Monthly
1907,Michelle Davis DVM,27,Adult,Female,Pennsylvania,No,Cash,Quarterly
1908,Kelly Haynes,34,Adult,Female,Florida,No,Credit Card,Annually
1909,William Miller,37,Adult,Male,Illinois,Yes,Credit Card,Monthly
1910,Casey Wilkins,41,Middle-aged,Male,Michigan,No,Debit Card,Monthly
1911,Keith Graham,22,Young Adult,Female,Illinois,No,Credit Card,Bi-Weekly
1912,Cynthia Green,51,Middle-aged,Male,Michigan,No,PayPal,Quarterly
1913,Robert Haynes,23,Young Adult,Female,Florida,Yes,PayPal,Quarterly
1914,Emily Nelson,19,Young Adult,Male,Georgia,No,Bank Transfer,Bi-Weekly
1915,Dale Chan,30,Adult,Female,Pennsylvania,No,PayPal,Quarterly
1916,Brittney Martin,60,Senior,Male,Michigan,No,Cash,Monthly
1917,Jason Herrera,60,Senior,Female,Georgia,No,Bank Transfer,Monthly
1918,Christine Parker,65,Senior,Female,Florida,No,Credit Card,Quarterly
1919,Bryan Moore,28,Adult,Male,North Carolina,No,Credit Card,Monthly
1920,Samantha Terry,68,Senior,Female,Florida,No,Credit Card,Quarterly
1921,Russell Murphy,64,Senior,Female,Texas,No,Credit Card,Bi-Weekly
1922,David Kelly,40,Adult,Male,New York,No,Debit Card,Annually
1923,Megan Green,33,Adult,Female,Ohio,No,Bank Transfer,Bi-Weekly
1924,Amanda Sullivan MD,48,Middle-aged,Female,New York,No,Bank Transfer,Annually
1925,Danielle Murray,28,Adult,Male,Florida,No,Debit Card,Bi-Weekly
1926,Brenda Smith,33,Adult,Male,North Carolina,Yes,PayPal,Weekly
1927,Vickie Anderson,25,Young Adult,Male,Pennsylvania,Yes,PayPal,Monthly
1928,Jacqueline Mccoy,21,Young Adult,Male,New York,No,Cash,Bi-Weekly
1929,Lauren Green,57,Senior,Female,Pennsylvania,No,Venmo,Annually
1930,Alison Brown,21,Young Adult,Female,New York,Yes,PayPal,Quarterly
1931,Jill Anderson,42,Middle-aged,Male,Ohio,Yes,Bank Transfer,Quarterly
1932,Sandra Rivera,20,Young Adult,Male,Illinois,No,Credit Card,Bi-Weekly
1933,Joel Jackson,49,Middle-aged,Male,California,Yes,PayPal,Bi-Weekly
1934,Samantha Foster,20,Young Adult,Female,Florida,Yes,PayPal,Bi-Weekly
1935,Michael Thompson,44,Middle-aged,Male,North Carolina,Yes,Debit Card,Quarterly
1936,Cody Ramirez,46,Middle-aged,Female,Florida,No,Credit Card,Weekly
1937,Amanda Harvey,49,Middle-aged,Female,Ohio,No,Cash,Bi-Weekly
1938,Edward Jenkins,67,Senior,Male,Georgia,No,Cash,Quarterly
1939,Amy Ramirez,68,Senior,Male,New York,No,Cash,Quarterly
1940,Curtis Wilkerson,36,Adult,Female,Texas,Yes,PayPal,Bi-Weekly
1941,Lydia Pham,38,Adult,Female,Illinois,No,Cash,Annually
1942,Virginia Casey,22,Young Adult,Female,California,No,Bank Transfer,Annually
1943,Joshua Washington,35,Adult,Female,New York,No,Cash,Monthly
1944,Kathryn Price,45,Middle-aged,Female,Florida,No,Cash,Quarterly
1945,Francis Robinson,59,Senior,Female,North Carolina,Yes,Bank Transfer,Monthly
1946,Paula Brown,39,Adult,Male,Ohio,Yes,Debit Card,Monthly
1947,Kendra Wang DVM,38,Adult,Male,Pennsylvania,No,Credit Card,Annually
1948,Ariel Sandoval,23,Young Adult,Female,Georgia,Yes,Debit Card,Annually
1949,Robert Stark,18,Young Adult,Male,California,No,Bank Transfer,Weekly
1950,Zachary Robinson,22,Young Adult,Male,Michigan,No,Bank Transfer,Quarterly
1951,Rebecca Kelly,58,Senior,Female,California,No,Credit Card,Weekly
1952,Sarah Thompson,29,Adult,Male,North Carolina,No,Debit Card,Bi-Weekly
1953,Renee Wolfe,43,Middle-aged,Male,Texas,No,Credit Card,Weekly
1954,Alyssa Haynes,63,Senior,Male,Ohio,No,Cash,Bi-Weekly
1955,Kristy Hart,51,Middle-aged,Male,California,No,Venmo,Monthly
1956,William Keith,66,Senior,Female,Michigan,No,Cash,Quarterly
1957,Eric Henry Jr.,31,Adult,Female,Michigan,Yes,Venmo,Weekly
1958,Daniel Fox,43,Middle-aged,Female,New York,Yes,Bank Transfer,Quarterly
1959,Thomas Harris,62,Senior,Female,Ohio,No,Cash,Monthly
1960,Mitchell Sellers,44,Middle-aged,Male,Texas,No,Debit Card,Monthly
1961,Erica Johnson,26,Adult,Male,Florida,No,Venmo,Monthly
1962,Sylvia Schroeder,43,Middle-aged,Female,Illinois,Yes,Cash,Monthly
1963,Shannon Yu,64,Senior,Female,Illinois,No,PayPal,Annually
1964,Tom Foster,39,Adult,Male,Pennsylvania,No,Venmo,Annually
1965,Eric Taylor,64,Senior,Female,Ohio,Yes,Credit Card,Monthly
1966,Travis Conner,47,Middle-aged,Male,Pennsylvania,Yes,Bank Transfer,Monthly
1967,Marie Thompson,60,Senior,Male,Pennsylvania,Yes,Bank Transfer,Weekly
1968,Melissa Mcfarland,65,Senior,Male,Georgia,No,Debit Card,Quarterly
1969,Courtney Chapman,34,Adult,Female,Illinois,Yes,Cash,Weekly
1970,Eric Barker,43,Middle-aged,Male,Florida,No,Cash,Monthly
1971,Nicholas Rush,53,Middle-aged,Male,California,Yes,Credit Card,Annually
1972,Jenna Gamble,18,Young Adult,Male,Florida,Yes,Cash,Bi-Weekly
1973,Amanda Guzman,25,Young Adult,Male,Texas,No,Cash,Annually
1974,Tracy Walker,66,Senior,Male,Michigan,No,Credit Card,Annually
1975,Taylor Taylor,52,Middle-aged,Male,California,Yes,Credit Card,Annually
1976,Cynthia Haas,69,Senior,Female,Texas,No,PayPal,Bi-Weekly
1977,Stephen Davis,32,Adult,Male,California,Yes,Bank Transfer,Monthly
1978,Margaret Tanner,64,Senior,Male,Texas,No,PayPal,Monthly
1979,Derek Wright,39,Adult,Male,Georgia,Yes,Credit Card,Monthly
1980,David Rodriguez,31,Adult,Female,Georgia,Yes,Bank Transfer,Annually
1981,James Oconnor,43,Middle-aged,Female,Pennsylvania,Yes,Bank Transfer,Quarterly
1982,Stacey Snyder,45,Middle-aged,Male,Ohio,No,Venmo,Quarterly
1983,Joshua Garcia,40,Adult,Male,California,Yes,Bank Transfer,Weekly
1984,Sean Curtis,31,Adult,Male,North Carolina,Yes,Venmo,Quarterly
1985,Carla Jones,41,Middle-aged,Male,Pennsylvania,No,Bank Transfer,Annually
1986,Elizabeth Flores,19,Young Adult,Female,Florida,No,Venmo,Monthly
1987,Angela Jackson,62,Senior,Male,Georgia,No,Debit Card,Quarterly
1988,Nicholas Payne,43,Middle-aged,Female,Illinois,Yes,Bank Transfer,Bi-Weekly
1989,Anna Wheeler,31,Adult,Female,Georgia,No,PayPal,Bi-Weekly
1990,Karen Johnson,68,Senior,Male,Illinois,Yes,Venmo,Monthly
1991,Carmen Preston,24,Young Adult,Female,California,No,Venmo,Quarterly
1992,Brian Harris,20,Young Adult,Male,California,Yes,Bank Transfer,Annually
1993,Michael Bowen,64,Senior,Male,Texas,No,Bank Transfer,Annually
1994,Deborah Campbell,40,Adult,Female,Illinois,Yes,Venmo,Quarterly
1995,Anthony Armstrong,63,Senior,Female,Michigan,No,Credit Card,Weekly
1996,Brittany Ward,60,Senior,Female,New York,Yes,Cash,Weekly
1997,Edward Stanley,64,Senior,Male,Florida,No,Bank Transfer,Bi-Weekly
1998,Christina Johnson,62,Senior,Male,Pennsylvania,No,Bank Transfer,Monthly
1999,Edgar Miller,35,Adult,Female,Texas,No,Debit Card,Bi-Weekly
2000,Elizabeth Sanders,55,Middle-aged,Female,California,No,Cash,Monthly
